"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Romania","ROU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0346449468480135","0.102203971583823","0.30646770046035","1.00309555594965","2.39762979877799","3.45099184387692","4.96950707283173","11.6951584068597","17.3245667418802","25.9041188970036","37.0897218583866","51.1676136710352","62.7899631065695","77.327883674716","89.2801421545018","100","110.606579357102","128.10036754771","148.616384250316","154.690006290813","160.167114449869","166.229319230734","172.892240037575","178.757171489855","181.873603318712","186.617177087963","191.19957878565","200.146161789086","212.753597935899","227.467216638582","",
"Russian Federation","RUS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000763564632063663","0.000884993637892681","0.0020233589337246","0.0321798732830301","0.317885897154228","1.29474308225157","3.15926203282843","4.61367183382846","5.30842177501734","6.29254835417573","10.847510505243","14.9367972280481","17.3983245554538","20.1232338461018","22.8714914240012","27.504146222333","32.806789427303","37.7673093909888","42.9947730380965","50.73964436225","51.7395261889508","59.0819390405337","73.5334321771394","80.0836935610576","84.3442572722885","90.6617021253855","97.2344360986962","100","105.349815088146","117.047882445253","121.477183734657","",
"Rwanda","RWA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.718073216866119","0.769233877327413","0.707915676188078","0.803846948800451","0.932663450565325","0.997612873734929","1.3653257426522","1.87003841135862","1.88590553273031","1.8616880600931","2.04667302053888","2.04434255296837","2.08208792129794","2.1636277681094","2.50779412477822","4.71387927689951","4.6247356923281","5.24960529693991","5.44198962442745","5.77206184326698","5.94896256041534","6.40766932452269","6.72056737170687","6.88516835740557","8.04577979306304","8.41299964199886","7.82226130772285","7.8743009722137","8.04953380185868","8.47592459116452","9.61690854518428","11.057419162293","11.8627623109195","13.508187063755","15.8304204189029","23.9461360506014","26.5613931269509","30.7106818032754","31.394977413671","29.4010999177532","30.2189300131943","30.565384127319","29.0260679532846","35.351343458464","39.9825852688743","43.6348985852973","50.9739343652385","57.5712920307996","65.9136689946832","70.6213379793405","72.8905813313467","78.1502149649183","81.8683904816869","84.0457468579827","88.0328593825385","88.4932260687995","92.9281945366836","100","99.2534359126236","99.6205667733219","",
"South Asia","SAS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","6.54419797544841","6.6107310251775","4.99512009609145","5.52191867318315","5.58139580535334","6.21724288750937","15.5651692160266","17.4425050784965","20.3298547346057","21.9727884840561","24.1890064205575","29.7763443520401","41.0360231880888","45.8418279330636","48.7353577518142","49.3185533641788","48.8634268596302","48.3557997847101","35.3625237534386","37.7464685935761","34.3686697875277","37.3167367249952","39.9668209080161","39.0625682513615","38.9466986015252","38.2985052294363","38.7178546968118","40.9705454720069","44.183835967986","45.7124749660298","39.3430159262419","45.0431615174269","49.9744800668751","49.1515615019376","52.0794582297509","53.2859094302807","59.177427719147","71.1014661246682","79.3296063836795","86.0213609311461","101.23839447241","85.3305722671941","100","115.529390555883","120.168490975143","118.706840047091","116.012197099586","96.3962452647746","93.4596163481555","100.530596499959","112.100143084872","112.645379785274","",
"Sudan","SDN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.0100444712433601","0.0109025456573545","0.01107622917166","0.0115980100624878","0.0120510257482106","0.0117624425536127","0.0125157506205817","0.0133617885077399","0.013678147842984","0.0148554889761672","0.0159430054451043","0.0169891651428727","0.0194195416786017","0.0239154729203861","0.0276078033651479","0.0290666731743891","0.0310623973361287","0.0364684964954518","0.0455527708183267","0.0564739941469564","0.0689132752627993","0.0861258677558431","0.112471985468122","0.1417800018613","0.189470374926716","0.276947227513481","0.356271994029096","0.448515634540461","0.802226708909472","1.09695398720027","1.82352791456852","3.44232553801217","7.20250354575595","14.2240332601875","36.8782207808005","75.4362550919738","100","147.583447307775","173.65003562912","201.127684365368","220.945069807793","224.495885010691","241.08382421491","264.396776470351","305.837823132163","332.21591869969","363.367096822687","387.6016254084","442.833244188882","460.367123843097","606.611108383964","662.646860916868","898.445852123786","1212.03416857297","1622.8550679674","1913.4071535717","1860.8781360715","2472.38756613757","3064.14809799335","3610.37930936027","",
"Senegal","SEN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","10.940828645077","11.2109114761283","11.4955842869156","11.6664725411756","11.8992595318938","11.9531418564712","12.0028935475855","12.1628919825971","12.0969242725964","12.9275929262713","13.1916855973424","13.5876747127349","14.1452638946417","15.2322422296406","17.7853480645671","19.8536318885143","20.6059286576613","22.2881873321626","23.7976842220546","26.1076257931119","29.1175011508978","32.3199441157559","35.4767396624133","38.7669280137396","41.787352002172","45.5446483983934","48.1578333431003","47.3918929581927","46.7271370650894","47.4361384061233","47.4276609853375","47.0841884111364","46.6466457490513","46.5861724618259","62.3747302116214","66.9704335900335","69.8612882044168","71.2939250395179","73.2587714904724","73.5178844887098","74.9409105036775","76.8997559689003","79.4373113315779","79.8444632644481","80.2678147581342","82.2609507351509","85.5448047057809","90.0940331958212","95.9828827896098","95.0309957946031","96.0527297176094","99.4515245613211","102.056041200618","102.164102939653","100","101.069784619646","102.035657531319","102.646766253698","102.146420021951","103.860409424198","",
"Singapore","SGP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","26.4057183422682","26.4934917940011","26.6174861087725","26.8636733132501","27.0153967627319","27.3078401581578","27.8817079249045","27.9825455189829","28.3846799211753","29.031189117232","29.4802238356934","30.9109724384336","32.6809452017588","36.9981777803086","43.0345614005668","44.2808438992765","45.0424053198037","45.9461509717044","47.8031918498861","50.3060068720672","55.9036894412354","59.1881904427609","61.8711821202604","63.8333201947639","64.3362163328862","63.3934749220435","62.5992352038895","62.9326233589672","66.3502242002119","69.1099801040451","72.3562698680714","75.5654458673794","76.6141531954667","79.2598600207695","82.0029768821713","84.5874889137327","85.8615739716065","86.790194737982","85.6407045374235","82.5722233482591","85.7617294798502","84.2040694774536","83.4558575401746","81.9642266927614","85.3030354215137","86.9301368950539","88.5346053749356","93.7725148861309","92.4726725506227","95.2108739409101","96.2606780049216","97.2751068975016","97.7325195725821","97.292978615886","97.0306447713596","100","100.695322550245","103.495001831686","106.692303583827","106.793518340261","",
"Solomon Islands","SLB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.755370124929","37.2740829276986","42.181410643582","47.9130166780021","51.2417060925541","54.7487363265511","61.4021913600086","65.2446713812373","68.9021763704404","71.1892085581695","78.8080711680091","81.7517617186154","91.7532333995848","93.315647885219","100.003561887801","105.304591681589","109.793700439137","116.24963202826","129.521218117854","138.920946335834","148.383078721065","170.080639464847","178.597016294799","182.77602998213","187.334524965491","193.104838876676","200.205801774608","203.925387945156","210.97427853747","215.604305378889","",
"Sierra Leone","SLE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.00851192303102526","0.00851192088675974","0.00851192174090748","0.00851192373425335","0.00851192296892737","0.00895428042549053","0.00919904287863468","0.00866083322279413","0.00923824956950692","0.0105468438775493","0.010320880494267","0.0096057089954445","0.0101772755009247","0.0125409638507262","0.0143168783496199","0.0155866050136877","0.0168778313715571","0.0202106879623582","0.0250309600091106","0.0279184595386313","0.0262409134180262","0.0285234300022214","0.0338007287181157","0.0403712375045622","0.0564257719215962","0.0952973249768919","0.170109342377165","0.451940785154284","0.742485598207886","1.19904947299326","2.04547707220339","4.67926747551647","8.51737014048278","10.7946016581709","13.4999493392746","18.0356608508974","23.3706968322251","23.8971848087113","29.5787694301041","34.6644987937696","35.8018905982472","62.23697139092","59.7996368049122","67.6593845241696","76.3305167361962","89.0242514955256","100","106.796332103431","117.469252503244","126.610430059917","148.358452193694","174.134515783277","195.102188706559","208.613313646857","212.362746791693","252.424476443168","256.906582168667","294.524234848827","334.067137526477","347.018984171616","",
"El Salvador","SLV","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","10.5392820043759","10.4154119935097","10.3744265531128","10.3946392423847","10.4388609736298","10.9438420773052","11.0320995148613","11.076262834368","12.0555557370414","13.218814151069","14.525887766055","17.0874135207683","20.2181061771395","20.4122026410841","23.5888327351176","27.5875795867158","29.6283662475344","31.2727061560323","31.770884008417","32.7406460221937","33.7724491328756","33.4539948307447","34.2463633313977","35.5841941251487","36.7788647225929","38.6571878375178","41.5255941992748","42.9473094427894","46.6374884602175","51.2110016030263","56.8073930988133","60.5425612788375","62.5930446936934","65.239584678365","65.8891131860318","68.0466659449499","70.3030810334706","71.3595216964396","73.4780981638432","75.4739593490609","78.6949795092171","82.0999244967815","85.6976143610026","88.3388732709796","88.2885042896238","90.6268422086854","95.9825864761274","98.4259941089838","98.9988903069551","100.000044260576","101.312536768536","101.97152891705","102.975204771805","105.112129424748","106.22470186677","",
"San Marino","SMR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3811394891945","85.9232175502742","87.2590108968986","89.4995898277276","91.9191919191919","94.1130906274206","96.420581655481","98.3594864479315","100","102.012072434608","100","102.831969792322","103.859649122807","105.345211581292","105.506072874494","108.797909407666","110.974539069359","111.405835543767","110.353753235548","111.794439764111","113.316582914573","114.817880794702","","",
"Somalia","SOM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.63567968292173","2.89364952632867","2.86980499639507","2.96439870630264","3.35283650635309","3.78518219440327","3.66381542874117","3.65192951173965","3.77599926534158","4.02228446340981","4.04999475861609","4.1246668653205","4.61922314661556","5.15566897767721","5.82958831836017","6.81354237707267","7.81726686722183","8.58294587079532","9.83921011790614","11.1230735812591","22.3466079947665","26.8440903817861","34.046518913105","44.9432315125913","77.1542792491284","99.9988653610192","133.525302609055","177.12768235082","300.846710178162","593.921564944312","1873.62535935952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.28109624378285","6.07109519919256","7.33744771591446","9.12880158599978","11.6753681597543","21.1315447343314","39.4792731193997","47.1813749508633","53.0730752577762","57.3843978922824","65.801535132529","73.9318049070618","80.3652566825016","87.6666066437149","94.5814809624794","99.9999969236273","108.909095415115","115.660739118569","121.588864782753","124.732397332086","127.017781331155","128.875996596231","132.799023028007","135.619099812604","138.957151520236","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.415495612731","99.9992028882911","112.925502281573","156.778249885648","229.690961237275","313.556089063221","229.835720958347","270.492125013458","","","","","",
"Sub-Saharan Africa","SSF","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9434051887586","40.4672027215189","46.8104281439684","53.6044110702897","63.553251051492","71.857017110913","79.0529930803753","100","107.570212428244","120.993172373867","130.405186043244","148.152033390065","164.034780782374","177.495281789062","186.577571577379","196.097194910906","199.973956641475","209.351316337191","219.046643948627","",
"Suriname","SUR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.00997075464522073","0.0102826522149113","0.0106731622235324","0.0109599393258938","0.0109814487483864","0.0112456840226653","0.0116498135135651","0.0120493276151651","0.0122460354259769","0.0126072465125095","0.012996793362531","0.0136965889499124","0.0142805367852469","0.0158242766715515","0.0190300215952668","0.0210252376013924","0.0209852183126616","0.0241661461627585","0.0259917912004271","0.0278196392691078","0.0309912746187723","0.0323582182479064","0.03476469502788","0.0349301536504346","0.0348207945924178","0.034493638434074","0.0349254439225713","0.0409531647248604","0.0450064596622268","0.0504655151441447","0.0756520614608575","0.0849857379100533","0.114644844665586","0.2951574080045","1.58872525143247","5.98558347753935","6.69682349793161","6.79685387555611","7.96670286113176","13.8599267841062","22.2788373992714","31.0857127816184","42.7283324674275","51.837149246073","58.4919650165919","67.5815060691062","93.9627070022167","100","115.52114353782","123.011100832562","131.863661352391","150.119455697517","166.235079910985","166.873034591195","169.515781219369","165.993505175563","209.424027509134","253.812038014784","265.548466762708","308.223581872861","",
"Slovak Republic","SVK","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6540547879485","43.5197692627044","49.3725198755657","54.2559913904961","56.7183779625722","59.4344898120473","62.3190325631755","66.8153845287156","73.1558518804279","76.9025175704951","79.930804220009","84.1873449261197","89.0186279158556","91.2824647868759","93.9288108276582","94.9766285086183","97.6911317310574","96.5567198910656","97.0278592490698","98.6499052411124","99.8997356818755","100.410276529438","100.218978408208","100","99.4923949978269","100.700726669978","102.754746540647","105.460460536857","",
"Slovenia","SVN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50367192300687","6.82962980335639","21.0474053300025","28.8515980705271","35.368953832531","44.3542045132452","49.4338536381671","53.6015378386905","57.5830761322931","61.3440660559093","64.7580310001039","70.3759298411165","75.7116117360918","79.982087619943","82.670240680874","83.9273064236532","85.7914069880414","89.375329132925","93.3664887699118","96.5406534467723","95.5469440182087","96.5406455557974","97.0031166415611","98.5555120196534","99.0049579095791","100","100.751406256507","102.345213722291","104.626066994906","107.157289406238","",
"Sweden","SWE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.84581142447851","8.07627264206635","8.40096032938201","8.63298661015994","9.01271131317369","9.55285573086499","10.1783748784221","10.6883358432333","10.943949363993","11.3180366028463","11.9105683639772","12.7574441186742","13.6470417692741","14.6069433668092","15.9884895201092","18.3088033655849","20.491023477172","22.6486399846382","24.8113738130443","26.7821928850944","29.9201311773382","32.5433314434106","35.1743313735975","38.675606124906","41.6288684766924","44.294992227327","47.095641972306","49.3190033054255","52.5598568065337","56.7250503700056","62.0990799253361","67.2202599592329","67.9027749490718","69.4049684296565","71.2011983821197","73.9149547328453","74.6607999450472","75.7997638557054","76.4159853820027","77.1020974754231","78.2630781005494","80.2067596191179","81.4480710305861","82.8328832530297","83.1087348927927","83.6791791627471","85.1497685136566","87.5560100586049","90.3886529857566","92.5208355313202","93.3975309739023","94.414031781971","95.3595146890531","96.2438747196212","97.9228792303374","100","101.525609913981","103.693335826407","106.178782478357","109.108280254777","",
"Eswatini","SWZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","1.96470111524382","2.10468300810698","2.30730641919033","2.88945543896832","3.18674993381638","3.32103103184169","3.77170418820059","4.16570112940918","4.60559743974807","5.23139245054121","5.66086559034985","5.85958147614684","6.74904751942268","7.06874459804298","7.85089882890526","8.32096136851891","9.47895435689982","9.58446620506981","11.8974480060991","12.241490941987","15.9610566265971","17.3620783510081","19.3045911061685","22.6616130697322","25.1476887304991","29.3346231522134","31.5882160131825","35.1718489517679","37.7764221418281","39.8050383165796","49.8928059778354","54.3545313400861","59.2001989908222","62.7554641912259","65.1849076168823","69.4589673058488","72.2659145829584","75.8895419423665","83.8014625156268","91.9888077717078","94.9298514846623","99.9999911433966","108.756663588946","115.861878159073","124.131329875585","131.381949532727","141.030620772844","145.055468101738","149.104147383701","151.753288955091","",
"Sint Maarten (Dutch part)","SXM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.592975675675","99.7058515074486","100","103.873094355171","106.385451164953","108.316650460447","108.633052583656","108.737533998187","112.288843512159","","","",
"Seychelles","SYC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.40221186372683","7.51005490231078","7.55504167885576","7.55485560141265","7.88572688812327","8.07899188099373","7.47514656967624","7.62758320263696","7.88677383611796","8.07224108198412","8.30677032607481","8.43755463841787","10.7757037914472","12.1278470770288","14.6667351114305","16.6478057024831","18.1684446574948","26.1271768409383","26.0082356206224","30.4322282697313","37.1459876752933","42.0304370486573","42.1144348963719","43.8945311101218","45.1808362866623","45.8647148881227","48.956515243328","50.9837946920292","52.9514592855271","53.6330016792334","57.29437389695","56.1237610419695","58.7501065592886","61.160045872525","61.7478683942378","61.2670143113832","60.3281652398146","60.9819753177308","63.6443591461545","64.9532890752736","67.540850939747","71.6991782674989","74.2897880519577","78.7076766573079","98.1281033712081","98.578163165008","100","111.7998385795","150.890795117123","192.376980817348","184.272670025189","192.558003793959","209.230813548471","217.676706284184","222.661340893597","227.314315824571","225.249659835131","236.29265126764","241.50772432233","249.22427435607","",
"Syrian Arab Republic","SYR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.91713706762386","2.90064264611765","2.82094021391194","3.45568539077013","3.52878788956086","3.42461619762497","3.68457583344288","3.7191272601623","3.87992728955352","3.75672769328032","3.86958854586707","4.14849166561724","3.82117335147695","4.46481525085394","5.77973151136457","6.28582174008917","6.80019262083353","7.52532085578277","8.29877426217787","9.63598042935101","11.3196072268385","13.2616424601109","13.5804888600589","14.2655605041771","15.2873142166993","15.9136852113528","20.1026891626932","25.2098624685062","32.4235657082811","39.9870287873477","47.7184688783344","51.3500910837247","53.9786949624879","57.1381119976289","64.9223068707487","69.2617406872169","80.271979462684","85.0973212985078","84.8425390378464","91.1568835192621","100","104.563571533742","103.198830046323","103.815395084693","114.538838595322","128.245050383269","138.235015807873","154.777838579997","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2494892790681","100","102.106436913305","106.438015946501","108.947315047199","110.996408364856","107.808294040276","108.75989011373","","",
"Chad","TCD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","8.82305208408076","9.26974802668585","9.41199972228438","9.94303086247178","10.7614667566762","11.3711793544493","12.0515028177517","12.4467062937212","12.6995567681331","12.9620997631142","13.4623787542516","14.6728820309552","15.4877674851029","16.5275533599872","17.1449720959117","18.5544089051436","20.1221684129734","21.8563007993926","24.0200255573693","25.987207515043","28.2571652570172","30.5332116162984","33.348613000301","33.3526571685345","41.3794254223448","39.2636147813552","32.6151751767154","31.5933150559939","34.5510592258026","34.1182689784107","36.8519369499682","37.9845808511194","33.0820804766841","32.6471822164454","46.8633858856191","51.0028884022674","56.8470313934641","58.9974326342964","62.9794105614015","58.2100640127166","61.2892628078136","69.7457424641537","71.0763652975438","71.1325189610967","78.0567407973595","100","109.984427920414","113.616041429408","123.442488105488","111.642923746489","118.778240764109","128.969887697139","130.385004259966","124.985282193608","125.792418813764","115.12519998869","113.512480966647","113.544550414599","119.238421043545","122.643911032552","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","11.5834554373765","10.7787724816824","10.8558920803315","11.2005575783922","11.3640676552079","11.0999584858683","11.736847308284","11.9420178893117","11.9492960029364","12.5274699785754","12.3243683203349","13.8517564770933","13.8001790889367","14.2327283376895","20.2150401993151","19.3531041884586","22.103183023466","26.6691272105182","23.3877080506209","25.1527780817849","27.785199063829","31.2993105194809","33.5174168793245","38.2970419931884","39.0168139484859","40.3439464293505","42.6011095200112","43.307794480807","44.4276372320294","44.8685169085091","46.2037790445103","47.4379248700931","48.9774917036226","44.9629176377485","61.0786980503631","67.8487894247924","71.5044332201145","72.9602881778953","79.9328347642757","80.8241875536932","88.9465793167364","90.4000139879587","94.945196119943","92.1983300170124","90.4392882510427","95.7536435037814","95.2664841768962","100","111.77617619248","113.547447216369","114.268186580974","115.498772475347","117.473299524711","119.491326166159","119.390703527548","123.545053278613","125.904220310332","126.986965322761","128.673892481229","131.377884590112","",
"Thailand","THA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","15.4923366939927","16.0653412955338","16.1521743512618","15.9637209871437","16.3911948672885","17.0987327057113","18.5085794251418","18.1999132110867","18.1538700674654","18.7590057148496","17.8219561225165","17.6818179300037","18.8023033297947","22.2705090685059","26.7991485766321","27.7339091576151","28.9811266726367","30.7242541251464","33.7036411856421","36.6175155932082","41.2688492097478","44.7240516571597","46.9861291809964","48.7007261703096","49.4058477080632","50.4815131916701","51.3160510054615","53.739817660962","56.9203531747841","60.4020249427405","63.889143872489","67.560548718841","70.5943241698845","75.1763580369346","78.6891714908557","83.2061157554684","86.6160196363833","90.4454596967185","97.7387196881377","95.2200388408497","96.4874651291056","98.3376433852723","100.000017332293","102.149549016092","105.795531422996","111.182170344553","116.857145440521","119.747417322797","125.894986704863","126.140195053238","131.287962823946","136.202200092778","138.802496825726","141.271440536499","143.307849018705","144.342758970102","148.179493371086","151.112495180936","153.325506026751","154.472068595409","",
"Tajikistan","TJK","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.00137748760243853","0.00132198860526078","0.00139896794524439","0.00136295269914259","0.00146194094186583","0.00155389575520868","0.00310209665481553","0.0209085816057739","0.273319288929173","0.992180390576231","3.91445689125835","20.7627775910654","34.3107391620406","64.4617637626306","81.5448684420571","100","130.947706315931","155.538489059681","197.795765714999","232.126585978467","254.344648539678","307.776455885798","391.753473728081","502.035914833365","562.952704331623","632.983078307199","717.31972019877","802.558130043618","831.714511538044","871.310795428458","884.303054940826","931.193158119586","971.98905173397","1019.04498326319","1070.00165988879","",
"Turkmenistan","TKM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03030349788808E-05","1.9750101237556E-05","2.13918792804912E-05","1.69294570798168E-05","3.49019244092938E-05","0.00111307561226985","0.013735243369253","0.144536947999079","1.16456090418652","12.9733437459343","20.9908759029619","24.6887972258366","30.3685301771464","37.4943685762762","49.6106223174076","62.0892318332315","78.9491466558112","93.4345496232577","100","112.249959293056","122.654794893926","195.92924225524","215.05392720514","220.013260343661","248.301364893961","268.836096548485","271.934286939472","273.754019429738","259.646659603213","247.085480126249","243.203245924758","246.122257691422","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1140152823941","49.3154756281293","51.9721433071882","55.5014049960877","49.681541920153","50.5813625241191","51.7831036819884","56.1918065393501","60.2967442770898","61.4478273277703","68.1042134619366","76.9870512647815","79.0247181946392","94.0827699315006","93.4164462659753","99.9999931266132","100.162729570482","101.202462723179","99.3962451555411","102.544080975263","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","12.8824411539802","13.8956665766676","15.0430400750649","16.0230013707238","17.6631408711376","20.5193711262575","22.7789734355653","24.8448404176655","26.5355568729541","29.7855648217979","32.6036696532251","35.0318259856911","35.0548693658812","44.5800856808673","43.2523846889277","45.4468476599422","45.0950711321763","46.1063889025369","49.0777660043579","50.5888746082418","52.221685380555","56.701371975219","61.9925073708561","65.6407024367041","69.986398695068","82.0446753526614","87.0893206080669","93.3530073074761","91.1663690067317","94.5225464190981","100","102.39161018033","103.155115511551","104.048111743404","105.511909215613","107.29794933655","111.688863883822","115.697643304173","","",
"South Asia (IDA & IBRD)","TSA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","3.65052930480636","3.49574241887948","3.60227551701695","3.73559681119193","3.64299981731005","3.74329979508946","3.53468450514246","3.69761662208235","4.02753185607267","4.02534604895672","4.10076962738943","4.37287055646896","4.85869306660467","5.88789577718519","9.27412287970155","11.5529099623684","12.4766399369029","14.1413099474451","14.5888570391809","18.193469389943","22.3301259800285","23.9423196427604","26.8541718208444","28.5526103161867","30.2688241032071","30.6434304827997","30.2604889990344","31.7289311491602","33.0482110264017","35.4223979144457","40.9089328907142","41.5521815521583","38.6789075013655","42.0872096794778","47.6712575171188","49.6588094761851","50.5772706109119","48.7850308174479","47.8793445849663","49.9396798330798","55.9539919151886","57.5173171488715","54.530710372775","60.2447443564822","65.5970228177818","74.3354814844712","75.6209000403128","85.263963999593","105.550410542348","76.384940593441","86.1112918286554","99.6563424993","100","103.744133091138","105.481950221193","93.5515514753868","92.8301679369477","97.4256717960129","103.326374408935","104.341471857032","",
